group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom5FoldIterator,,433355.0,388
Tokenization,Nom5FoldIterator,,434723.0,389
Tokenization,Nom5FoldIterator,,473675.0,390
Tokenization,Nom5FoldIterator,,437113.0,391
Tokenization,Nom5FoldIterator,,439130.0,392
Tokenization,Nom5FoldIterator,,439309.0,393
Tokenization,Nom5FoldIterator,,442687.0,394
Tokenization,Nom5FoldIterator,,442002.0,395
Tokenization,Nom5FoldIterator,,443273.0,396
Tokenization,Nom5FoldIterator,,442898.0,397
Tokenization,Nom5FoldIterator,,454064.0,398
Tokenization,Nom5FoldIterator,,753292.0,399
Tokenization,Nom5FoldIterator,,774514.0,400
Tokenization,Nom5FoldIterator,,495897.0,401
Tokenization,Nom5FoldIterator,,450933.0,402
Tokenization,Nom5FoldIterator,,452048.0,403
Tokenization,Nom5FoldIterator,,453573.0,404
Tokenization,Nom5FoldIterator,,497300.0,405
Tokenization,Nom5FoldIterator,,481516.0,406
Tokenization,Nom5FoldIterator,,461122.0,407
Tokenization,Nom5FoldIterator,,531020.0,408
Tokenization,Nom5FoldIterator,,521602.0,409
Tokenization,Nom5FoldIterator,,497459.0,410
Tokenization,Nom5FoldIterator,,462530.0,411
Tokenization,Nom5FoldIterator,,464321.0,412
Tokenization,Nom5FoldIterator,,525203.0,413
Tokenization,Nom5FoldIterator,,464894.0,414
Tokenization,Nom5FoldIterator,,485963.0,415
Tokenization,Nom5FoldIterator,,465893.0,416
Tokenization,Nom5FoldIterator,,468368.0,417
Tokenization,Nom5FoldIterator,,469416.0,418
Tokenization,Nom5FoldIterator,,470889.0,419
Tokenization,Nom5FoldIterator,,568969.0,420
Tokenization,Nom5FoldIterator,,473365.0,421
Tokenization,Nom5FoldIterator,,471424.0,422
Tokenization,Nom5FoldIterator,,476609.0,423
Tokenization,Nom5FoldIterator,,473517.0,424
Tokenization,Nom5FoldIterator,,474300.0,425
Tokenization,Nom5FoldIterator,,475207.0,426
Tokenization,Nom5FoldIterator,,477273.0,427
Tokenization,Nom5FoldIterator,,477935.0,428
Tokenization,Nom5FoldIterator,,538531.0,429
Tokenization,Nom5FoldIterator,,483397.0,430
Tokenization,Nom5FoldIterator,,488722.0,431
Tokenization,Nom5FoldIterator,,490897.0,432
Tokenization,Nom5FoldIterator,,491362.0,433
Tokenization,Nom5FoldIterator,,484649.0,434
Tokenization,Nom5FoldIterator,,516646.0,435
Tokenization,Nom5FoldIterator,,489146.0,436
Tokenization,Nom5FoldIterator,,487007.0,437
Tokenization,Nom5FoldIterator,,488101.0,438
Tokenization,Nom5FoldIterator,,489318.0,439
Tokenization,Nom5FoldIterator,,494405.0,440
Tokenization,Nom5FoldIterator,,538081.0,441
Tokenization,Nom5FoldIterator,,831251.0,442
Tokenization,Nom5FoldIterator,,831923.0,443
Tokenization,Nom5FoldIterator,,536124.0,444
Tokenization,Nom5FoldIterator,,526399.0,445
Tokenization,Nom5FoldIterator,,608162.0,446
Tokenization,Nom5FoldIterator,,589949.0,447
Tokenization,Nom5FoldIterator,,503674.0,448
Tokenization,Nom5FoldIterator,,502097.0,449
Tokenization,Nom5FoldIterator,,503037.0,450
Tokenization,Nom5FoldIterator,,504349.0,451
Tokenization,Nom5FoldIterator,,504591.0,452
Tokenization,Nom5FoldIterator,,505481.0,453
Tokenization,Nom5FoldIterator,,507539.0,454
Tokenization,Nom5FoldIterator,,512437.0,455
Tokenization,Nom5FoldIterator,,508330.0,456
Tokenization,Nom5FoldIterator,,510574.0,457
Tokenization,Nom5FoldIterator,,513304.0,458
Tokenization,Nom5FoldIterator,,511879.0,459
Tokenization,Nom5FoldIterator,,515154.0,460
Tokenization,Nom5FoldIterator,,536103.0,461
Tokenization,Nom5FoldIterator,,521390.0,462
Tokenization,Nom5FoldIterator,,560686.0,463
Tokenization,Nom5FoldIterator,,520475.0,464
Tokenization,Nom5FoldIterator,,539136.0,465
Tokenization,Nom5FoldIterator,,616635.0,466
Tokenization,Nom5FoldIterator,,523096.0,467
Tokenization,Nom5FoldIterator,,521230.0,468
Tokenization,Nom5FoldIterator,,617267.0,469
Tokenization,Nom5FoldIterator,,574577.0,470
Tokenization,Nom5FoldIterator,,597081.0,471
Tokenization,Nom5FoldIterator,,579951.0,472
Tokenization,Nom5FoldIterator,,536893.0,473
Tokenization,Nom5FoldIterator,,530489.0,474
Tokenization,Nom5FoldIterator,,544403.0,475
Tokenization,Nom5FoldIterator,,528699.0,476
Tokenization,Nom5FoldIterator,,534713.0,477
Tokenization,Nom5FoldIterator,,535619.0,478
Tokenization,Nom5FoldIterator,,532585.0,479
Tokenization,Nom5FoldIterator,,606519.0,480
Tokenization,Nom5FoldIterator,,543519.0,481
Tokenization,Nom5FoldIterator,,538550.0,482
Tokenization,Nom5FoldIterator,,538719.0,483
Tokenization,Nom5FoldIterator,,543537.0,484
Tokenization,Nom5FoldIterator,,542006.0,485
Tokenization,Nom5FoldIterator,,543568.0,486
Tokenization,Nom5FoldIterator,,543899.0,487
Tokenization,Nom5FoldIterator,,543816.0,488
Tokenization,Nom5FoldIterator,,545775.0,489
Tokenization,Nom5FoldIterator,,545915.0,490
Tokenization,Nom5FoldIterator,,547659.0,491
Tokenization,Nom5FoldIterator,,547610.0,492
Tokenization,Nom5FoldIterator,,550539.0,493
Tokenization,Nom5FoldIterator,,550792.0,494
Tokenization,Nom5FoldIterator,,587338.0,495
Tokenization,Nom5FoldIterator,,556890.0,496
Tokenization,Nom5FoldIterator,,555240.0,497
Tokenization,Nom5FoldIterator,,555144.0,498
Tokenization,Nom5FoldIterator,,555528.0,499
Tokenization,Nom5FoldIterator,,638863.0,500
Tokenization,Nom5FoldIterator,,563108.0,501
Tokenization,Nom5FoldIterator,,560064.0,502
Tokenization,Nom5FoldIterator,,563867.0,503
Tokenization,Nom5FoldIterator,,676743.0,504
Tokenization,Nom5FoldIterator,,565559.0,505
