group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleInlineIterator,,163909.0,539
Tokenization,SingleInlineIterator,,161613.0,540
Tokenization,SingleInlineIterator,,162980.0,541
Tokenization,SingleInlineIterator,,162916.0,542
Tokenization,SingleInlineIterator,,162419.0,543
Tokenization,SingleInlineIterator,,163806.0,544
Tokenization,SingleInlineIterator,,163825.0,545
Tokenization,SingleInlineIterator,,163782.0,546
Tokenization,SingleInlineIterator,,164728.0,547
Tokenization,SingleInlineIterator,,205314.0,548
Tokenization,SingleInlineIterator,,193846.0,549
Tokenization,SingleInlineIterator,,165503.0,550
Tokenization,SingleInlineIterator,,165481.0,551
Tokenization,SingleInlineIterator,,166546.0,552
Tokenization,SingleInlineIterator,,166716.0,553
Tokenization,SingleInlineIterator,,166593.0,554
Tokenization,SingleInlineIterator,,167581.0,555
Tokenization,SingleInlineIterator,,167102.0,556
Tokenization,SingleInlineIterator,,167582.0,557
Tokenization,SingleInlineIterator,,168493.0,558
Tokenization,SingleInlineIterator,,167953.0,559
Tokenization,SingleInlineIterator,,185899.0,560
Tokenization,SingleInlineIterator,,246138.0,561
Tokenization,SingleInlineIterator,,240003.0,562
Tokenization,SingleInlineIterator,,189737.0,563
Tokenization,SingleInlineIterator,,170747.0,564
Tokenization,SingleInlineIterator,,186070.0,565
Tokenization,SingleInlineIterator,,170046.0,566
Tokenization,SingleInlineIterator,,233949.0,567
Tokenization,SingleInlineIterator,,253147.0,568
Tokenization,SingleInlineIterator,,173606.0,569
Tokenization,SingleInlineIterator,,172078.0,570
Tokenization,SingleInlineIterator,,183940.0,571
Tokenization,SingleInlineIterator,,172315.0,572
Tokenization,SingleInlineIterator,,172226.0,573
Tokenization,SingleInlineIterator,,172488.0,574
Tokenization,SingleInlineIterator,,171974.0,575
Tokenization,SingleInlineIterator,,172954.0,576
Tokenization,SingleInlineIterator,,172259.0,577
Tokenization,SingleInlineIterator,,172712.0,578
Tokenization,SingleInlineIterator,,172994.0,579
