group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleIterator,,130227.0,412
Tokenization,SingleIterator,,129797.0,413
Tokenization,SingleIterator,,128893.0,414
Tokenization,SingleIterator,,129082.0,415
Tokenization,SingleIterator,,128867.0,416
Tokenization,SingleIterator,,165378.0,417
Tokenization,SingleIterator,,129860.0,418
Tokenization,SingleIterator,,128071.0,419
Tokenization,SingleIterator,,128239.0,420
Tokenization,SingleIterator,,134571.0,421
Tokenization,SingleIterator,,128283.0,422
Tokenization,SingleIterator,,190858.0,423
Tokenization,SingleIterator,,214375.0,424
Tokenization,SingleIterator,,139644.0,425
Tokenization,SingleIterator,,130460.0,426
Tokenization,SingleIterator,,135598.0,427
Tokenization,SingleIterator,,131158.0,428
Tokenization,SingleIterator,,131727.0,429
Tokenization,SingleIterator,,135330.0,430
Tokenization,SingleIterator,,137591.0,431
Tokenization,SingleIterator,,133715.0,432
Tokenization,SingleIterator,,133238.0,433
Tokenization,SingleIterator,,161286.0,434
Tokenization,SingleIterator,,195540.0,435
Tokenization,SingleIterator,,137008.0,436
Tokenization,SingleIterator,,133567.0,437
Tokenization,SingleIterator,,133622.0,438
Tokenization,SingleIterator,,133646.0,439
Tokenization,SingleIterator,,133689.0,440
Tokenization,SingleIterator,,134084.0,441
Tokenization,SingleIterator,,134373.0,442
Tokenization,SingleIterator,,133141.0,443
Tokenization,SingleIterator,,134798.0,444
Tokenization,SingleIterator,,158565.0,445
Tokenization,SingleIterator,,178380.0,446
Tokenization,SingleIterator,,187173.0,447
Tokenization,SingleIterator,,215539.0,448
Tokenization,SingleIterator,,179351.0,449
Tokenization,SingleIterator,,138065.0,450
Tokenization,SingleIterator,,137172.0,451
Tokenization,SingleIterator,,138173.0,452
Tokenization,SingleIterator,,137730.0,453
Tokenization,SingleIterator,,137822.0,454
Tokenization,SingleIterator,,149423.0,455
Tokenization,SingleIterator,,148599.0,456
Tokenization,SingleIterator,,139060.0,457
Tokenization,SingleIterator,,139158.0,458
Tokenization,SingleIterator,,139162.0,459
Tokenization,SingleIterator,,139740.0,460
Tokenization,SingleIterator,,139751.0,461
Tokenization,SingleIterator,,140069.0,462
Tokenization,SingleIterator,,140221.0,463
Tokenization,SingleIterator,,140484.0,464
Tokenization,SingleIterator,,140816.0,465
Tokenization,SingleIterator,,141420.0,466
Tokenization,SingleIterator,,141326.0,467
Tokenization,SingleIterator,,142452.0,468
Tokenization,SingleIterator,,141832.0,469
Tokenization,SingleIterator,,145357.0,470
Tokenization,SingleIterator,,142904.0,471
Tokenization,SingleIterator,,143246.0,472
Tokenization,SingleIterator,,143269.0,473
Tokenization,SingleIterator,,143552.0,474
Tokenization,SingleIterator,,179549.0,475
Tokenization,SingleIterator,,160151.0,476
Tokenization,SingleIterator,,148533.0,477
Tokenization,SingleIterator,,145745.0,478
Tokenization,SingleIterator,,145182.0,479
Tokenization,SingleIterator,,146580.0,480
Tokenization,SingleIterator,,147921.0,481
Tokenization,SingleIterator,,148393.0,482
Tokenization,SingleIterator,,146917.0,483
Tokenization,SingleIterator,,146353.0,484
Tokenization,SingleIterator,,147348.0,485
Tokenization,SingleIterator,,148119.0,486
Tokenization,SingleIterator,,146792.0,487
Tokenization,SingleIterator,,147371.0,488
Tokenization,SingleIterator,,147473.0,489
Tokenization,SingleIterator,,150550.0,490
Tokenization,SingleIterator,,154352.0,491
Tokenization,SingleIterator,,151807.0,492
Tokenization,SingleIterator,,154168.0,493
Tokenization,SingleIterator,,155603.0,494
Tokenization,SingleIterator,,152821.0,495
Tokenization,SingleIterator,,150748.0,496
Tokenization,SingleIterator,,149904.0,497
Tokenization,SingleIterator,,150427.0,498
Tokenization,SingleIterator,,203908.0,499
Tokenization,SingleIterator,,181705.0,500
Tokenization,SingleIterator,,172276.0,501
Tokenization,SingleIterator,,152008.0,502
Tokenization,SingleIterator,,151323.0,503
Tokenization,SingleIterator,,215015.0,504
Tokenization,SingleIterator,,176668.0,505
Tokenization,SingleIterator,,157411.0,506
Tokenization,SingleIterator,,154715.0,507
Tokenization,SingleIterator,,155726.0,508
Tokenization,SingleIterator,,154385.0,509
Tokenization,SingleIterator,,154401.0,510
Tokenization,SingleIterator,,154636.0,511
Tokenization,SingleIterator,,156036.0,512
Tokenization,SingleIterator,,177228.0,513
Tokenization,SingleIterator,,155971.0,514
Tokenization,SingleIterator,,155288.0,515
Tokenization,SingleIterator,,183227.0,516
Tokenization,SingleIterator,,164022.0,517
Tokenization,SingleIterator,,157261.0,518
Tokenization,SingleIterator,,157306.0,519
Tokenization,SingleIterator,,273819.0,520
Tokenization,SingleIterator,,211437.0,521
Tokenization,SingleIterator,,188389.0,522
Tokenization,SingleIterator,,158554.0,523
Tokenization,SingleIterator,,159369.0,524
