group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,354670.0,286
Tokenization,Nom3VecIterator,,355682.0,287
Tokenization,Nom3VecIterator,,356924.0,288
Tokenization,Nom3VecIterator,,361691.0,289
Tokenization,Nom3VecIterator,,361325.0,290
Tokenization,Nom3VecIterator,,488889.0,291
Tokenization,Nom3VecIterator,,394252.0,292
Tokenization,Nom3VecIterator,,448611.0,293
Tokenization,Nom3VecIterator,,467210.0,294
Tokenization,Nom3VecIterator,,424462.0,295
Tokenization,Nom3VecIterator,,368954.0,296
Tokenization,Nom3VecIterator,,368629.0,297
Tokenization,Nom3VecIterator,,370640.0,298
Tokenization,Nom3VecIterator,,372471.0,299
Tokenization,Nom3VecIterator,,377097.0,300
Tokenization,Nom3VecIterator,,382542.0,301
Tokenization,Nom3VecIterator,,414221.0,302
Tokenization,Nom3VecIterator,,547204.0,303
Tokenization,Nom3VecIterator,,378142.0,304
Tokenization,Nom3VecIterator,,377769.0,305
Tokenization,Nom3VecIterator,,378809.0,306
Tokenization,Nom3VecIterator,,460642.0,307
Tokenization,Nom3VecIterator,,411521.0,308
Tokenization,Nom3VecIterator,,384219.0,309
Tokenization,Nom3VecIterator,,382445.0,310
Tokenization,Nom3VecIterator,,384248.0,311
Tokenization,Nom3VecIterator,,386349.0,312
Tokenization,Nom3VecIterator,,386406.0,313
Tokenization,Nom3VecIterator,,391868.0,314
Tokenization,Nom3VecIterator,,393849.0,315
Tokenization,Nom3VecIterator,,393341.0,316
Tokenization,Nom3VecIterator,,396931.0,317
Tokenization,Nom3VecIterator,,421871.0,318
Tokenization,Nom3VecIterator,,412805.0,319
Tokenization,Nom3VecIterator,,405016.0,320
Tokenization,Nom3VecIterator,,406897.0,321
Tokenization,Nom3VecIterator,,402016.0,322
Tokenization,Nom3VecIterator,,506573.0,323
Tokenization,Nom3VecIterator,,417880.0,324
Tokenization,Nom3VecIterator,,431525.0,325
Tokenization,Nom3VecIterator,,426788.0,326
Tokenization,Nom3VecIterator,,414634.0,327
Tokenization,Nom3VecIterator,,443370.0,328
Tokenization,Nom3VecIterator,,442242.0,329
Tokenization,Nom3VecIterator,,461161.0,330
Tokenization,Nom3VecIterator,,510560.0,331
Tokenization,Nom3VecIterator,,429469.0,332
Tokenization,Nom3VecIterator,,421755.0,333
Tokenization,Nom3VecIterator,,488006.0,334
Tokenization,Nom3VecIterator,,430661.0,335
Tokenization,Nom3VecIterator,,428410.0,336
Tokenization,Nom3VecIterator,,437722.0,337
Tokenization,Nom3VecIterator,,426766.0,338
